transformation,family,gene_mean,gene_var
scaled_raw_counts,negative_control,80.5075,2450.067715542293
scaled_raw_counts,negative_control,0.755,2.1792253076657264
scaled_raw_counts,negative_control,8.29,47.46179923590749
scaled_raw_counts,negative_control,1.895,7.8444892377428115
scaled_raw_counts,negative_control,0.005,3.555541470343477e-4
scaled_raw_counts,negative_control,0.0425,0.4456243647670412
scaled_raw_counts,negative_control,0.015,0.0013074868271650227
scaled_raw_counts,negative_control,0.005,0.0014158507259218636
scaled_raw_counts,negative_control,0.0225,0.005177433257560727
scaled_raw_counts,negative_control,0.87,2.44205513301878
scaled_raw_counts,negative_control,0.645,3.011124449985758
scaled_raw_counts,negative_control,0.0025,5.119446702789791e-4
scaled_raw_counts,negative_control,0.0025,2.1532894556796107e-4
scaled_raw_counts,negative_control,0.9625,12.583297389961713
scaled_raw_counts,negative_control,0.3475,1.2322014840419246
scaled_raw_counts,negative_control,0.0025,0.0014812820501337127
scaled_raw_counts,negative_control,0.3425,1.2668650482327366
scaled_raw_counts,negative_control,0.165,0.6991178568561668
scaled_raw_counts,negative_control,0.0025,0.07011043705714008
scaled_raw_counts,negative_control,0.5175,2.077493130977393
scaled_raw_counts,negative_control,0.1925,1.9411311687958643
scaled_raw_counts,negative_control,0.1675,1.0892663795247455
scaled_raw_counts,negative_control,0.0075,0.0020624316315034147
scaled_raw_counts,negative_control,4.1375,20.743850094738406
scaled_raw_counts,negative_control,0.0725,0.24276466399134672
scaled_raw_counts,negative_control,0.7325,2.613208714132935
scaled_raw_counts,negative_control,0.0025,0.1528724736391342
scaled_raw_counts,negative_control,0.0025,5.080903008806549e-4
scaled_raw_counts,negative_control,0.0425,0.34163933499867627
scaled_raw_counts,negative_control,0.61,13.239937699584516
scaled_raw_counts,negative_control,0.3825,2.348821023717256
scaled_raw_counts,negative_control,0.2825,1.1239957514115324
scaled_raw_counts,negative_control,1.81,8.678785303611452
scaled_raw_counts,negative_control,0.2325,0.7776489409490034
scaled_raw_counts,negative_control,0.0125,0.002802255411101051
scaled_raw_counts,negative_control,0.1275,0.9240791219192397
scaled_raw_counts,negative_control,0.0775,0.06881077396320795
scaled_raw_counts,negative_control,1.125,5.199888381290924
scaled_raw_counts,negative_control,0.0925,0.24281684435318762
scaled_raw_counts,negative_control,0.005,0.06537062822015557
scaled_raw_counts,negative_control,0.0075,0.06218717159028382
scaled_raw_counts,negative_control,0.3975,1.7687787478857433
scaled_raw_counts,negative_control,0.1975,0.9823573244359679
scaled_raw_counts,negative_control,0.0425,0.11085068379819285
scaled_raw_counts,negative_control,0.0325,0.24748983670137248
scaled_raw_counts,negative_control,0.015,0.05873681423167422
scaled_raw_counts,negative_control,0.2375,2.307240092561547
scaled_raw_counts,negative_control,0.0075,0.13296919745452657
scaled_raw_counts,negative_control,0.05,0.1248999775650109
scaled_raw_counts,negative_control,0.865,3.918436203429926
scaled_raw_counts,negative_control,1.18,5.342730854677899
scaled_raw_counts,negative_control,0.2375,1.3318674173584504
scaled_raw_counts,negative_control,0.415,0.7699622086178862
scaled_raw_counts,negative_control,0.015,0.004024461459059336
scaled_raw_counts,negative_control,0.4475,1.3520016227770417
scaled_raw_counts,negative_control,5.25,24.852004256110344
scaled_raw_counts,negative_control,1.2125,4.685729382562496
scaled_raw_counts,negative_control,0.0525,0.09000494292452259
scaled_raw_counts,negative_control,0.1,0.213313969774432
scaled_raw_counts,negative_control,0.0375,0.5476533765396643
scaled_raw_counts,negative_control,0.115,0.21258073728283833
scaled_raw_counts,negative_control,0.1975,0.5893398769974859
scaled_raw_counts,negative_control,1.2975,2.3408987014838956
scaled_raw_counts,negative_control,0.0025,0.0012612647769192863
scaled_raw_counts,negative_control,0.0525,0.47446419512250926
scaled_raw_counts,negative_control,0.01,0.0012939722893970812
scaled_raw_counts,negative_control,0.785,3.9757956435058555
scaled_raw_counts,negative_control,0.0975,0.3019435460515254
scaled_raw_counts,negative_control,0.1325,0.6422421368098556
scaled_raw_counts,negative_control,0.4275,1.0017072840836345
scaled_raw_counts,negative_control,0.0125,0.002925669227552641
scaled_raw_counts,negative_control,0.0025,0.015200007484387134
scaled_raw_counts,negative_control,0.55,2.0749433545085036
scaled_raw_counts,negative_control,0.0025,0.0011549966976149239
scaled_raw_counts,negative_control,0.1225,0.703382488719117
scaled_raw_counts,negative_control,0.04,0.13693525539120793
scaled_raw_counts,negative_control,0.0025,2.611155570376624e-4
scaled_raw_counts,negative_control,0.075,0.13826017437471042
scaled_raw_counts,negative_control,4.44,19.38194278222555
scaled_raw_counts,negative_control,0.1375,0.2242364223658059
scaled_raw_counts,negative_control,0.1025,0.26891101381274307
scaled_raw_counts,negative_control,0.495,4.0024360187540085
scaled_raw_counts,negative_control,0.81,3.2955428989776063
scaled_raw_counts,negative_control,0.0325,0.09018381916549902
scaled_raw_counts,negative_control,0.0125,0.1442765886140022
scaled_raw_counts,negative_control,0.0475,0.05775662070513395
scaled_raw_counts,negative_control,0.005,0.10928870597934723
scaled_raw_counts,negative_control,0.05,0.9239237710405275
scaled_raw_counts,negative_control,0.28,0.4979883738102891
scaled_raw_counts,negative_control,0.17,0.7464283393491422
scaled_raw_counts,negative_control,0.5725,1.8293521987926782
scaled_raw_counts,negative_control,0.175,1.0724252151712248
scaled_raw_counts,negative_control,0.14,0.05228251610769943
scaled_raw_counts,negative_control,0.06,0.010903670294426234
scaled_raw_counts,negative_control,0.8675,2.954805469670547
scaled_raw_counts,negative_control,0.0475,0.11820458978357723
scaled_raw_counts,negative_control,0.0375,0.24663512552277383
scaled_raw_counts,negative_control,0.0825,0.021761988782843977
scaled_raw_counts,negative_control,0.3425,1.4921025063216509
scaled_raw_counts,negative_control,0.0325,0.10324256163837603
scaled_raw_counts,negative_control,0.0325,0.5077947668932964
scaled_raw_counts,negative_control,0.105,0.48759438366887375
scaled_raw_counts,negative_control,0.0025,0.0914625202859617
scaled_raw_counts,negative_control,0.275,4.160573232680179
scaled_raw_counts,negative_control,0.0125,0.0024460067337179203
scaled_raw_counts,negative_control,0.4375,0.8157578676941579
scaled_raw_counts,negative_control,0.02,0.022561801519644705
scaled_raw_counts,negative_control,0.01,0.05131693519423535
scaled_raw_counts,negative_control,0.435,15.695197869928567
scaled_raw_counts,negative_control,4.2975,36.19856255602605
scaled_raw_counts,negative_control,0.0125,0.07493754869319047
scaled_raw_counts,negative_control,0.1525,0.5861132448461913
scaled_raw_counts,negative_control,0.19,0.26158101222646907
scaled_raw_counts,negative_control,0.04,0.3215512138291486
scaled_raw_counts,negative_control,0.265,0.6108203194175933
scaled_raw_counts,negative_control,0.32,1.504317796969632
scaled_raw_counts,negative_control,0.8925,3.6230476407922994
scaled_raw_counts,negative_control,0.0025,0.01496389445209161
scaled_raw_counts,negative_control,0.0325,0.010124800005164955
scaled_raw_counts,negative_control,0.75,2.544732198659595
scaled_raw_counts,negative_control,0.0025,9.894493474444422e-4
scaled_raw_counts,negative_control,0.145,0.3792339135206893
scaled_raw_counts,negative_control,0.0075,0.008771964492688793
scaled_raw_counts,negative_control,0.165,0.4352930644880002
scaled_raw_counts,negative_control,0.0025,2.5380922607867024e-4
scaled_raw_counts,negative_control,0.095,0.14573761669175106
scaled_raw_counts,negative_control,0.0025,0.04634493189320629
scaled_raw_counts,negative_control,0.02,0.19526013929018388
scaled_raw_counts,negative_control,1.355,17.247549436168363
scaled_raw_counts,negative_control,0.0175,0.007315226037791552
scaled_raw_counts,negative_control,0.0975,0.4074050251574517
scaled_raw_counts,negative_control,0.8075,2.7435831545646727
scaled_raw_counts,negative_control,0.0675,0.1051857361788505
scaled_raw_counts,negative_control,0.0025,3.427741716318939e-4
scaled_raw_counts,negative_control,0.025,0.315023552399788
scaled_raw_counts,negative_control,2.06,8.090221634638722
scaled_raw_counts,negative_control,0.0975,0.13101357219274137
scaled_raw_counts,negative_control,0.0675,0.47364108118161313
scaled_raw_counts,negative_control,0.19,1.606938645632965
scaled_raw_counts,negative_control,0.02,0.029137335369893966
scaled_raw_counts,negative_control,0.2075,0.7617602715994544
scaled_raw_counts,negative_control,0.565,2.3658720318670063
scaled_raw_counts,negative_control,0.0275,0.006969854480505099
scaled_raw_counts,negative_control,0.01,0.06065821042927423
scaled_raw_counts,negative_control,0.005,0.0036836277778548674
scaled_raw_counts,negative_control,0.165,0.5597351009453374
scaled_raw_counts,negative_control,0.0875,0.2195388161917771
scaled_raw_counts,negative_control,0.005,0.09817512703046835
scaled_raw_counts,negative_control,0.0025,0.0011469078567368782
scaled_raw_counts,negative_control,0.0075,0.08610935308367276
scaled_raw_counts,negative_control,0.155,1.5307449485666278
scaled_raw_counts,negative_control,1.215,5.8756454312533215
scaled_raw_counts,negative_control,0.2775,0.39474854438811535
scaled_raw_counts,negative_control,0.445,4.5048705766551125
scaled_raw_counts,negative_control,0.0025,0.0036304529929781617
scaled_raw_counts,negative_control,0.295,0.9283169231883637
scaled_raw_counts,negative_control,1.405,5.433953819334283
scaled_raw_counts,negative_control,0.785,2.6398040081776966
scaled_raw_counts,negative_control,0.6075,7.34719138463283
scaled_raw_counts,negative_control,0.105,0.6391612586136723
scaled_raw_counts,negative_control,0.28,0.9549617224862257
scaled_raw_counts,negative_control,0.1275,0.9721319536900814
scaled_raw_counts,negative_control,0.6325,3.162489445317788
scaled_raw_counts,negative_control,0.605,1.1428365645989935
scaled_raw_counts,negative_control,0.0025,0.0041897078416856925
scaled_raw_counts,negative_control,0.01,0.0020446157541694245
scaled_raw_counts,negative_control,0.01,0.09959843770160652
scaled_raw_counts,negative_control,0.0375,0.23061115306234972
scaled_raw_counts,negative_control,0.1875,0.2848346330164071
scaled_raw_counts,negative_control,0.0275,0.08977027958362215
scaled_raw_counts,negative_control,4.5725,26.283244428955424
scaled_raw_counts,negative_control,0.97,8.949714614732432
scaled_raw_counts,negative_control,0.5,4.197186712520144
scaled_raw_counts,negative_control,1.27,8.503272555371488
scaled_raw_counts,negative_control,0.0025,4.5405531969093754e-4
scaled_raw_counts,negative_control,0.0025,2.0452487158680632e-4
scaled_raw_counts,negative_control,0.645,1.3961425308701925
scaled_raw_counts,negative_control,0.0025,0.0021964342762801604
scaled_raw_counts,negative_control,0.0525,0.24134961297653906
scaled_raw_counts,negative_control,0.2375,0.871753370012825
scaled_raw_counts,negative_control,0.0975,0.9283150319113789
scaled_raw_counts,negative_control,0.03,0.007673267677826353
scaled_raw_counts,negative_control,0.2725,0.7060736753512874
scaled_raw_counts,negative_control,0.03,0.15727858719284904
scaled_raw_counts,negative_control,0.0025,0.0011469078567368782
scaled_raw_counts,negative_control,2.465,11.068392279413619
scaled_raw_counts,negative_control,0.6125,7.750762681116729
scaled_raw_counts,negative_control,0.9875,2.3524295392593877
scaled_raw_counts,negative_control,0.8875,82.55951195913687
scaled_raw_counts,negative_control,0.065,0.09564477658820325
scaled_raw_counts,negative_control,0.01,0.004918846309070229
scaled_raw_counts,negative_control,0.0025,1.6071964652841802e-4
scaled_raw_counts,negative_control,0.05,0.3166347622455467
scaled_raw_counts,negative_control,0.0025,0.09462786281868857
scaled_raw_counts,negative_control,0.0025,0.01730782950332707
scaled_raw_counts,negative_control,0.015,0.011843362786074728
scaled_raw_counts,negative_control,0.0025,0.0011469078567368782
scaled_raw_counts,negative_control,1.585,9.237450414706366
scaled_raw_counts,negative_control,0.0025,3.485083077502005e-4
scaled_raw_counts,negative_control,0.005,0.06157654404731873
scaled_raw_counts,negative_control,0.395,5.073987423790166
scaled_raw_counts,negative_control,0.3625,71.19046384462821
scaled_raw_counts,negative_control,0.11,2.83604738230188
scaled_raw_counts,negative_control,0.275,0.7063181604434418
scaled_raw_counts,negative_control,26.1425,460.87356482259696
scaled_raw_counts,negative_control,3.5975,15.54417384264864
scaled_raw_counts,negative_control,0.145,0.4706935015209056
scaled_raw_counts,negative_control,0.1475,4.223057003744828
scaled_raw_counts,negative_control,2.0125,7.340923951420985
scaled_raw_counts,negative_control,0.005,8.928515105454179e-4
scaled_raw_counts,negative_control,0.145,1.6336895245808358
scaled_raw_counts,negative_control,0.6825,2.056965402146613
scaled_raw_counts,negative_control,0.14,0.39370739697690055
scaled_raw_counts,negative_control,0.0025,0.0010744064950743378
scaled_raw_counts,negative_control,0.495,3.2066162552609807
scaled_raw_counts,negative_control,1.4025,5.837776883821478
scaled_raw_counts,negative_control,1.085,5.7878370165969075
scaled_raw_counts,negative_control,0.17,0.6927760173197093
scaled_raw_counts,negative_control,0.0575,0.21666917579727202
scaled_raw_counts,negative_control,0.1475,0.2349122106965297
scaled_raw_counts,negative_control,0.005,5.57903062045901e-4
scaled_raw_counts,negative_control,1.3675,3.0712204246311257
scaled_raw_counts,negative_control,0.105,0.29190177536337597
scaled_raw_counts,negative_control,0.0025,1.6071964652841802e-4
scaled_raw_counts,negative_control,0.3175,0.6881871670137228
scaled_raw_counts,negative_control,0.33,2.2662563396410174
scaled_raw_counts,negative_control,14.3225,53.438895610001815
scaled_raw_counts,negative_control,0.315,1.0764585299373137
scaled_raw_counts,negative_control,0.02,0.05148017757171255
scaled_raw_counts,negative_control,0.0925,0.20368791132926123
scaled_raw_counts,negative_control,0.225,1.7181411594403826
scaled_raw_counts,negative_control,0.0475,0.06675226083912221
scaled_raw_counts,negative_control,0.6425,4.968653339495492
scaled_raw_counts,negative_control,0.0425,0.3062203253003482
scaled_raw_counts,negative_control,0.2675,0.942604714936904
scaled_raw_counts,negative_control,0.2475,0.7036890083784247
scaled_raw_counts,negative_control,0.005,0.2983208798640846
scaled_raw_counts,negative_control,0.015,0.09209988218495546
scaled_raw_counts,negative_control,0.0075,0.12810733451988146
scaled_raw_counts,negative_control,1.4825,6.735556035225027
scaled_raw_counts,negative_control,0.0025,4.587162505168972e-4
scaled_raw_counts,negative_control,0.275,4.745120339934529
scaled_raw_counts,negative_control,0.4175,1.2591882076670333
scaled_raw_counts,negative_control,0.19,0.9386736182966197
scaled_raw_counts,negative_control,0.425,1.6257531500040219
scaled_raw_counts,negative_control,1.0725,6.053979404596852
scaled_raw_counts,negative_control,0.2675,1.5288173885467526
scaled_raw_counts,negative_control,0.025,0.045633388487804426
scaled_raw_counts,negative_control,0.56,1.9307048588780562
scaled_raw_counts,negative_control,0.5025,1.5781779677410508
scaled_raw_counts,negative_control,0.365,5.0929442492435975
scaled_raw_counts,negative_control,0.0025,2.621946851435627e-4
scaled_raw_counts,negative_control,0.3175,2.77796138465627
scaled_raw_counts,negative_control,1.145,3.0421466421336065
scaled_raw_counts,negative_control,0.67,8.655132088002224
scaled_raw_counts,negative_control,0.8375,4.948407598292197
scaled_raw_counts,negative_control,0.48,2.437107687316385
scaled_raw_counts,negative_control,1.31,6.550957829375155
scaled_raw_counts,negative_control,0.4175,1.441417695505998
scaled_raw_counts,negative_control,0.0725,0.25674619091332546
scaled_raw_counts,negative_control,0.31,1.0332325896215508
scaled_raw_counts,negative_control,1.1725,5.930964086319009
scaled_raw_counts,negative_control,0.1,0.8034791353568047
scaled_raw_counts,negative_control,0.06,0.10327665511541834
scaled_raw_counts,negative_control,0.01,0.20704187889508857
scaled_raw_counts,negative_control,0.7,3.6080686793550445
scaled_raw_counts,negative_control,0.17,0.3466478695332689
scaled_raw_counts,negative_control,0.945,2.0670634467793625
scaled_raw_counts,negative_control,0.1475,0.32680929537392894
scaled_raw_counts,negative_control,0.26,1.3616476509266027
scaled_raw_counts,negative_control,0.0525,0.38307292059740866
scaled_raw_counts,negative_control,9.22,36.22331130088776
scaled_raw_counts,negative_control,0.0775,0.6364222871438192
scaled_raw_counts,negative_control,0.1325,0.8096526356505322
scaled_raw_counts,negative_control,1.2875,6.829397428885719
scaled_raw_counts,negative_control,0.1825,1.2233248572092847
scaled_raw_counts,negative_control,0.01,0.006711084843287999
scaled_raw_counts,negative_control,0.005,0.05412914095089477
scaled_raw_counts,negative_control,0.0075,0.06421945423386978
scaled_raw_counts,negative_control,0.01,0.020782786373987918
scaled_raw_counts,negative_control,0.495,1.619489505938634
scaled_raw_counts,negative_control,0.0025,0.07918987188687751
scaled_raw_counts,negative_control,0.0625,0.15725281175217587
scaled_raw_counts,negative_control,0.1325,0.28215961427778163
scaled_raw_counts,negative_control,0.0125,0.008346231462752682
scaled_raw_counts,negative_control,0.34,1.050926669042269
scaled_raw_counts,negative_control,0.41,1.2799313010295224
scaled_raw_counts,negative_control,0.345,1.4382102958090546
scaled_raw_counts,negative_control,0.0125,0.18147730749383822
scaled_raw_counts,negative_control,0.45,2.3701763054308045
scaled_raw_counts,negative_control,0.045,0.34688326523991647
scaled_raw_counts,negative_control,0.605,3.3028362957377526
scaled_raw_counts,negative_control,0.0725,0.5040845823811255
scaled_raw_counts,negative_control,0.0025,0.08324551489628597
scaled_raw_counts,negative_control,0.0925,0.07451014470409295
scaled_raw_counts,negative_control,0.0575,0.1785455641740758
scaled_raw_counts,negative_control,0.0025,0.0011849663813190273
scaled_raw_counts,negative_control,0.0025,3.002633926792042e-4
scaled_raw_counts,negative_control,0.0025,0.021700021705693653
scaled_raw_counts,negative_control,0.015,0.03919490900725327
scaled_raw_counts,negative_control,2.075,5.756299473743059
scaled_raw_counts,negative_control,0.0675,0.4462411853692863
scaled_raw_counts,negative_control,0.095,0.2863441630057094
scaled_raw_counts,negative_control,0.005,6.238714793705464e-4
scaled_raw_counts,negative_control,0.0025,0.043035673946452066
scaled_raw_counts,negative_control,0.04,0.026170770588223917
scaled_raw_counts,negative_control,3.785,14.131789825340585
scaled_raw_counts,negative_control,0.3825,4.893686712960767
scaled_raw_counts,negative_control,0.02,0.16672852082013342
scaled_raw_counts,negative_control,0.6775,1.2392437932299938
scaled_raw_counts,negative_control,0.0025,0.0011469078567368782
scaled_raw_counts,negative_control,0.0975,0.40817564576974047
scaled_raw_counts,negative_control,0.005,0.06294412922087458
scaled_raw_counts,negative_control,0.3375,1.238793511753636
scaled_raw_counts,negative_control,3.14,26.537356511832886
scaled_raw_counts,negative_control,0.0375,0.11854189366387419
scaled_raw_counts,negative_control,0.6075,2.5698350843614954
scaled_raw_counts,negative_control,0.0025,0.004617485782634089
scaled_raw_counts,negative_control,0.1725,0.6489771823503063
scaled_raw_counts,negative_control,0.1,10.146932974073327
scaled_raw_counts,negative_control,0.035,0.012998449536583271
scaled_raw_counts,negative_control,0.08,0.5477085556647052
scaled_raw_counts,negative_control,0.035,0.011169308149112376
scaled_raw_counts,negative_control,0.09,0.4755915700726729
scaled_raw_counts,negative_control,0.0125,4.016327765782445
scaled_raw_counts,negative_control,0.0025,0.0012485140775475073
scaled_raw_counts,negative_control,1.365,8.647253507217934
scaled_raw_counts,negative_control,0.39,1.15438023362147
scaled_raw_counts,negative_control,0.0025,0.04831334880045762
scaled_raw_counts,negative_control,0.0125,0.06273327911281282
scaled_raw_counts,negative_control,0.485,1.1234989785439462
scaled_raw_counts,negative_control,1.87,5.436349797409617
scaled_raw_counts,negative_control,0.0025,0.0014543990868395383
scaled_raw_counts,negative_control,0.38,1.8895041306854408
scaled_raw_counts,negative_control,0.07,0.630969901789486
scaled_raw_counts,negative_control,0.1875,0.4341558046698753
scaled_raw_counts,negative_control,3.9875,13.134621691248306
scaled_raw_counts,negative_control,0.0325,0.06421690403907902
scaled_raw_counts,negative_control,0.14,0.41584466533331504
scaled_raw_counts,negative_control,0.005,0.06670848636882828
scaled_raw_counts,negative_control,0.73,1.5739964264871802
scaled_raw_counts,negative_control,0.0025,9.266435095733332e-4
scaled_raw_counts,negative_control,0.0925,4.360645106836184
scaled_raw_counts,negative_control,0.0025,1.5283968699651972e-4
scaled_raw_counts,negative_control,0.0825,0.16697573286285855
scaled_raw_counts,negative_control,0.14,1.0311003124100357
scaled_raw_counts,negative_control,0.0025,9.776527393441574e-4
scaled_raw_counts,negative_control,0.24,0.37362617378074137
scaled_raw_counts,negative_control,1.245,3.4389751808292575
scaled_raw_counts,negative_control,2.75,12.918295663214392
scaled_raw_counts,negative_control,0.0025,4.3931473937214457e-4
scaled_raw_counts,negative_control,0.0525,0.47853371146417695
scaled_raw_counts,negative_control,0.11,0.2861955370828625
scaled_raw_counts,negative_control,0.025,0.00934583312755958
scaled_raw_counts,negative_control,0.245,1.2920124087777984
scaled_raw_counts,negative_control,0.02,0.009824734643173393
scaled_raw_counts,negative_control,0.445,1.7515197838022363
scaled_raw_counts,negative_control,0.715,3.0913352773498306
scaled_raw_counts,negative_control,0.0725,0.12972612932396657
scaled_raw_counts,negative_control,1.5325,3.5429193994450237
scaled_raw_counts,negative_control,0.2,1.2313784519569002
scaled_raw_counts,negative_control,1.215,4.092913337703871
scaled_raw_counts,negative_control,0.015,0.05308179249701509
scaled_raw_counts,negative_control,0.0175,0.00404933810999844
scaled_raw_counts,negative_control,0.0125,0.027324407540285936
scaled_raw_counts,negative_control,0.2725,1.3805857303037865
scaled_raw_counts,negative_control,0.02,0.609040051968598
scaled_raw_counts,negative_control,0.8125,5.6711487727821055
scaled_raw_counts,negative_control,0.07,0.35720025683074763
scaled_raw_counts,negative_control,0.6175,1.5536732770101622
scaled_raw_counts,negative_control,0.0675,0.6384880196908953
scaled_raw_counts,negative_control,0.14,0.18136079360198257
scaled_raw_counts,negative_control,0.0025,1.0602376044530133e-4
scaled_raw_counts,negative_control,0.1425,0.12278814025839997
scaled_raw_counts,negative_control,0.7125,2.0788144084542406
scaled_raw_counts,negative_control,0.02,0.3575756401484325
scaled_raw_counts,negative_control,3.37,14.376787383294753
scaled_raw_counts,negative_control,0.0025,3.739813665269147e-4
scaled_raw_counts,negative_control,0.12,1.593878012704362
scaled_raw_counts,negative_control,0.225,0.695820495755164
scaled_raw_counts,negative_control,0.025,0.0028794103959518184
scaled_raw_counts,negative_control,0.1425,0.5734048842518181
scaled_raw_counts,negative_control,0.285,1.416321328229169
scaled_raw_counts,negative_control,0.025,0.17431215637428593
scaled_raw_counts,negative_control,0.03,0.09812285601575174
scaled_raw_counts,negative_control,0.01,0.002604389113721995
scaled_raw_counts,negative_control,0.0075,0.00222991220159269
scaled_raw_counts,negative_control,0.15,0.316754634646958
scaled_raw_counts,negative_control,0.0575,0.5078387263760751
scaled_raw_counts,negative_control,0.0025,2.611155570376624e-4
scaled_raw_counts,negative_control,2.62,16.596501809112933
scaled_raw_counts,negative_control,0.0925,0.96647802076628
scaled_raw_counts,negative_control,0.0025,5.342440556437351e-4
scaled_raw_counts,negative_control,0.2575,1.0950071724875192
scaled_raw_counts,negative_control,0.02,0.0030437844371548777
scaled_raw_counts,negative_control,1.93,8.960629312157446
scaled_raw_counts,negative_control,0.0075,0.013614453539786898
scaled_raw_counts,negative_control,0.0025,0.0010572184861506453
scaled_raw_counts,negative_control,0.195,2.0353571197467937
scaled_raw_counts,negative_control,0.0025,1.0602376044530133e-4
scaled_raw_counts,negative_control,0.56,0.8685310683414309
scaled_raw_counts,negative_control,0.0025,0.12785718099893673
scaled_raw_counts,negative_control,0.16,0.42097803450241716
scaled_raw_counts,negative_control,0.015,0.004181253502424369
scaled_raw_counts,negative_control,2.5175,7.479007712819443
scaled_raw_counts,negative_control,0.3825,6.006823687486709
scaled_raw_counts,negative_control,0.4375,1.1421415274205675
scaled_raw_counts,negative_control,0.3925,1.9124555695863477
scaled_raw_counts,negative_control,0.0025,1.6071964652841802e-4
scaled_raw_counts,negative_control,0.0075,0.12217271094234147
scaled_raw_counts,negative_control,0.0025,0.12154423268711374
scaled_raw_counts,negative_control,1.26,5.456626548782582
scaled_raw_counts,negative_control,0.0075,8.682536599198741e-4
scaled_raw_counts,negative_control,0.0275,0.03929244021370891
scaled_raw_counts,negative_control,0.0075,0.2534653111869397
scaled_raw_counts,negative_control,0.0025,2.5380922607867024e-4
scaled_raw_counts,negative_control,0.0375,2.6453056001955457
scaled_raw_counts,negative_control,0.0025,0.03649292030388106
scaled_raw_counts,negative_control,0.35,0.9391118546487236
scaled_raw_counts,negative_control,0.0825,0.0695629065622781
scaled_raw_counts,negative_control,0.295,0.8029929098206162
scaled_raw_counts,negative_control,0.005,0.029580591824541373
scaled_raw_counts,negative_control,0.5,2.865078126843501
scaled_raw_counts,negative_control,0.005,0.09200762738734371
scaled_raw_counts,negative_control,1.015,3.710209477472711
scaled_raw_counts,negative_control,0.8525,2.2347373419212526
scaled_raw_counts,negative_control,0.0075,0.022307436593572566
scaled_raw_counts,negative_control,0.01,0.014828355760178926
scaled_raw_counts,negative_control,0.005,0.015134686014120944
scaled_raw_counts,negative_control,0.0575,0.20038977252017737
scaled_raw_counts,negative_control,0.1325,0.5876959236673783
scaled_raw_counts,negative_control,0.0225,0.0042239202785478314
scaled_raw_counts,negative_control,0.53,1.1156350160878483
scaled_raw_counts,negative_control,2.0425,5.979496484735703
scaled_raw_counts,negative_control,0.0175,0.10811490091880042
scaled_raw_counts,negative_control,0.4125,1.5061840158025384
scaled_raw_counts,negative_control,0.135,0.1178616507228733
scaled_raw_counts,negative_control,0.1725,0.48772875921478676
scaled_raw_counts,negative_control,0.2375,0.7870231554920072
scaled_raw_counts,negative_control,0.9925,2.905782118570592
scaled_raw_counts,negative_control,0.005,6.728319785492656e-4
scaled_raw_counts,negative_control,0.0675,0.07085518482600173
scaled_raw_counts,negative_control,0.0025,9.414700128605424e-5
scaled_raw_counts,negative_control,0.0025,2.932580310731764e-4
scaled_raw_counts,negative_control,0.26,2.216028585637137
scaled_raw_counts,negative_control,0.085,0.360921044116986
scaled_raw_counts,negative_control,0.005,0.11568340919971384
scaled_raw_counts,negative_control,0.0025,1.114232055423243e-4
scaled_raw_counts,negative_control,0.0775,0.21368582766779484
scaled_raw_counts,negative_control,0.02,0.003815283732538562
scaled_raw_counts,negative_control,1.7925,9.911296289611236
scaled_raw_counts,negative_control,0.025,0.23448687769675386
scaled_raw_counts,negative_control,0.0975,1.4489081074522574
scaled_raw_counts,negative_control,0.015,0.02100056424702959
scaled_raw_counts,negative_control,0.7425,1.588208012634286
scaled_raw_counts,negative_control,0.0075,6.567760521435935e-4
scaled_raw_counts,negative_control,9.5325,132.56675802900946
scaled_raw_counts,negative_control,0.3675,3.370019044156908
scaled_raw_counts,negative_control,0.005,2.0339282296975516e-4
scaled_raw_counts,negative_control,0.58,2.5977690985463946
scaled_raw_counts,negative_control,1.7075,4.115518745514221
scaled_raw_counts,negative_control,0.17,0.1416675951626004
scaled_raw_counts,negative_control,1.69,8.462839188823118
scaled_raw_counts,negative_control,0.02,0.005042487653255549
scaled_raw_counts,negative_control,0.0025,4.0610856589633876e-4
scaled_raw_counts,negative_control,0.01,0.0161608962756781
scaled_raw_counts,negative_control,0.2575,1.7472438628425873
scaled_raw_counts,negative_control,0.01,0.16861403046071088
scaled_raw_counts,negative_control,0.1775,0.7042552299955507
scaled_raw_counts,negative_control,1.2775,8.769007295191066
scaled_raw_counts,negative_control,0.8675,4.853486893860243
scaled_raw_counts,negative_control,0.0425,0.23095395510705694
scaled_raw_counts,negative_control,0.0125,0.10475598548511075
scaled_raw_counts,negative_control,0.2275,1.3378648817790848
scaled_raw_counts,negative_control,0.0025,0.05342440556437357
scaled_raw_counts,negative_control,0.975,3.442195186353602
scaled_raw_counts,negative_control,0.73,2.041003847865975
scaled_raw_counts,negative_control,0.0025,2.4557421839514624e-4
scaled_raw_counts,negative_control,0.005,0.21833838558758076
scaled_raw_counts,negative_control,0.0025,0.0012215424042523735
scaled_raw_counts,negative_control,0.0025,1.270910417734149e-4
scaled_raw_counts,negative_control,0.8025,2.215140814921716
scaled_raw_counts,negative_control,0.0025,2.621946851435627e-4
scaled_raw_counts,negative_control,0.0125,0.062211286051075225
scaled_raw_counts,negative_control,0.085,0.21569727269801373
scaled_raw_counts,negative_control,0.16,0.31070567734729815
scaled_raw_counts,negative_control,0.535,1.9928682854311983
scaled_raw_counts,negative_control,0.0125,0.0857365008357023
scaled_raw_counts,negative_control,0.08,0.13831597078815488
