benchmark,transformation,family,dataset,replicate,pca_dim,alpha,knn,n_clusters,n_clusters_counts,ARI,AMI,NMI,rel_ARI,rel_AMI,rel_NMI,mean_knn_overlap
simulation,sanity_dists,latent_expr,random_walk,3,200,FALSE,50,42,35,0.6353043626448649,0.8659471676243498,0.8659471676243498,1.0440822419780966,1.0425096462185799,1.0425096462185799,41.70696697397596
simulation,glmpca,count_model,random_walk,3,200,FALSE,50,42,46,0.669786893964924,0.9022698607985724,0.9022698607985724,1.1007520851692296,1.086238362503488,1.086238362503488,42.144941066635546
simulation,newwave,count_model,random_walk,3,200,TRUE,50,42,52,0.6951333762061138,0.8938946805325327,0.8938946805325327,1.142407413797018,1.0761555231079631,1.0761555231079631,42.779320807562144
simulation,raw_counts,negative_control,random_walk,3,200,FALSE,50,42,27,0.2495667307151709,0.5126773870316086,0.5126773870316086,0.4101470209388396,0.6172098499321419,0.6172098499321419,17.92612906990314
simulation,scaled_raw_counts,negative_control,random_walk,3,200,FALSE,50,42,28,0.27991198520953864,0.5784221835822113,0.5784221835822113,0.46001751327101037,0.6963596955061089,0.6963596955061089,25.346598202824133
simulation,logp1,delta_method,random_walk,4,200,FALSE,50,52,50,0.7447918663247515,0.9117175670388789,0.9117175670388789,1.2793859112362118,1.1283571275163555,1.1283571275163555,40.63998132804294
simulation,logp1_hvg,delta_method,random_walk,4,200,FALSE,50,52,46,0.791733060831537,0.9186993259373236,0.9186993259373236,1.360020388630456,1.1369978707689476,1.1369978707689476,38.41708484070487
simulation,logp1_zscore,delta_method,random_walk,4,200,FALSE,50,52,40,0.6298214953066815,0.851511193062142,0.851511193062142,1.081892518060537,1.0538446977304443,1.0538446977304443,37.69506360135371
simulation,logp1_hvg_zscore,delta_method,random_walk,4,200,FALSE,50,52,48,0.677563242690577,0.8890732474366024,0.8890732474366024,1.163902166315908,1.1003321334340628,1.1003321334340628,34.25160462130937
simulation,logp_cpm,delta_method,random_walk,4,200,FALSE,50,52,51,0.6714510859412607,0.8857148209611534,0.8857148209611534,1.1534028475318157,1.096175687855066,1.096175687855066,34.617925078772316
simulation,logp1_size_normed,delta_method,random_walk,4,200,FALSE,50,52,44,0.7494889428529273,0.9003545227755018,0.9003545227755018,1.287454438573655,1.1142940311711704,1.1142940311711704,38.19768934531451
simulation,acosh,delta_method,random_walk,4,200,TRUE,50,52,49,0.7713076211699843,0.9114011394134134,0.9114011394134134,1.3249340498620872,1.1279655113191414,1.1279655113191414,37.09102579064068
simulation,logp_alpha,delta_method,random_walk,4,200,TRUE,50,52,51,0.708506828047069,0.8984641760305547,0.8984641760305547,1.2170563278182158,1.1119545059714249,1.1119545059714249,37.29665071770335
simulation,pearson,glm_residual,random_walk,4,200,TRUE,50,52,33,0.5378563496063056,0.7956769290663207,0.7956769290663207,0.9239169586409023,0.9847432654262138,0.9847432654262138,33.01983895437041
simulation,pearson_clip,glm_residual,random_walk,4,200,TRUE,50,52,52,0.6931221492903367,0.9066135893619196,0.9066135893619196,1.19062888930793,1.1220403581585092,1.1220403581585092,35.420235733457815
simulation,pearson_clip_hvg,glm_residual,random_walk,4,200,TRUE,50,52,22,0.2943466477107153,0.6140880020281441,0.6140880020281441,0.5056217328996666,0.7600057288149044,0.7600057288149044,29.154393744894385
simulation,pearson_clip_zscore,glm_residual,random_walk,4,200,TRUE,50,52,42,0.6656336848772717,0.8710081272990521,0.8710081272990521,1.1434098531157988,1.0779744342917197,1.0779744342917197,37.31800676858443
simulation,pearson_clip_hvg_zscore,glm_residual,random_walk,4,200,TRUE,50,52,52,0.48125818513445506,0.8149357163978883,0.8149357163978883,0.8266939658812819,1.0085782673374684,1.0085782673374684,29.84105496557358
simulation,pearson_analytic,glm_residual,random_walk,4,200,TRUE,50,52,33,0.5034270324982095,0.7796012750447577,0.7796012750447577,0.86477508930371,0.9648477632986958,0.9648477632986958,35.989847123351616
simulation,sctransform,glm_residual,random_walk,4,200,TRUE,50,52,25,0.4807469220868372,0.7303085389248661,0.7303085389248661,0.8258157302699215,0.9038422368654306,0.9038422368654306,35.38826000700198
simulation,rand_quantile,glm_residual,random_walk,4,200,TRUE,50,52,51,0.6001240779746495,0.8647745695422896,0.8647745695422896,1.030878994615133,1.070259677464699,1.070259677464699,34.69891469249621
simulation,dino,latent_expr,random_walk,4,200,FALSE,50,52,41,0.6583215781365799,0.8564082901786843,0.8564082901786843,1.1308492885225525,1.0599054281971576,1.0599054281971576,41.12323491655969
simulation,normalisr_norm,latent_expr,random_walk,4,200,FALSE,50,52,31,0.31019741687818364,0.6440478223716563,0.6440478223716563,0.5328498105305172,0.797084510716087,0.797084510716087,25.85762632745945
simulation,sanity_map,latent_expr,random_walk,4,200,FALSE,50,52,42,0.6398756129496155,0.8631525440133433,0.8631525440133433,1.0991632443451236,1.0682522311537277,1.0682522311537277,39.492356167580816
simulation,sanity_dists,latent_expr,random_walk,4,200,FALSE,50,52,37,0.5731720951154302,0.8170112983178236,0.8170112983178236,0.984581513789893,1.011147042732144,1.011147042732144,41.56564359901972
simulation,glmpca,count_model,random_walk,4,200,FALSE,50,52,45,0.7878725782527342,0.9131341696113832,0.9131341696113832,1.3533889426584889,1.1301103388916005,1.1301103388916005,41.56202590734041
simulation,newwave,count_model,random_walk,4,200,TRUE,50,52,51,0.6684096241074584,0.8981022630675629,0.8981022630675629,1.148178296089101,1.1115065963488662,1.1115065963488662,42.49515696113899
simulation,raw_counts,negative_control,random_walk,4,200,FALSE,50,52,19,0.1531554489060814,0.3995988818944864,0.3995988818944864,0.2630868198472783,0.4945503551035367,0.4945503551035367,16.598552923328278
simulation,scaled_raw_counts,negative_control,random_walk,4,200,FALSE,50,52,21,0.17936689388244925,0.45670850981188493,0.45670850981188493,0.30811222215381495,0.5652301994326256,0.5652301994326256,23.938849340646517
simulation,logp1,delta_method,random_walk,5,200,FALSE,50,45,48,0.6628564472440274,0.9082985049688784,0.9082985049688784,1.1699674885223688,1.1067537305847366,1.1067537305847366,41.393861594118334
simulation,logp1_hvg,delta_method,random_walk,5,200,FALSE,50,45,46,0.646554561890836,0.8976240846713199,0.8976240846713199,1.141194024910222,1.0937470434422127,1.0937470434422127,39.78445559575213
simulation,logp1_zscore,delta_method,random_walk,5,200,FALSE,50,45,59,0.5864933738220292,0.8603750056551484,0.8603750056551484,1.0351836848815579,1.0483593686453616,1.0483593686453616,38.429805111448246
simulation,logp1_hvg_zscore,delta_method,random_walk,5,200,FALSE,50,45,46,0.6350278110527365,0.8914729775124155,0.8914729775124155,1.120848860003182,1.0862519735306122,1.0862519735306122,36.001166997315906
simulation,logp_cpm,delta_method,random_walk,5,200,FALSE,50,45,50,0.6281360129619925,0.8794739148537247,0.8794739148537247,1.1086845675124692,1.0716312213347456,1.0716312213347456,34.93231415567744
simulation,logp1_size_normed,delta_method,random_walk,5,200,FALSE,50,45,46,0.7113505153526658,0.9168324670842938,0.9168324670842938,1.2555614105686743,1.1171522882794103,1.1171522882794103,39.28801493756564
simulation,acosh,delta_method,random_walk,5,200,TRUE,50,45,49,0.6816969285722355,0.9050532082446494,0.9050532082446494,1.2032216730652872,1.1027993651016426,1.1027993651016426,38.06745244485938
simulation,logp_alpha,delta_method,random_walk,5,200,TRUE,50,45,50,0.6697587558575889,0.9090638283651274,0.9090638283651274,1.1821503324958873,1.1076862704042658,1.1076862704042658,38.34963239584549
simulation,pearson,glm_residual,random_walk,5,200,TRUE,50,45,36,0.5379304233969456,0.816837947639096,0.816837947639096,0.9494681828595124,0.9953098468038597,0.9953098468038597,33.312288481736495
simulation,pearson_clip,glm_residual,random_walk,5,200,TRUE,50,45,38,0.6940718137346659,0.8722472580716407,0.8722472580716407,1.225063828141907,1.0628256036776949,1.0628256036776949,35.88353366787256
simulation,pearson_clip_hvg,glm_residual,random_walk,5,200,TRUE,50,45,40,0.4587653027158072,0.775568518529688,0.775568518529688,0.8097386564937773,0.9450234108182531,0.9450234108182531,29.7164196522348
simulation,pearson_clip_zscore,glm_residual,random_walk,5,200,TRUE,50,45,35,0.6837287894828503,0.8549462306037757,0.8549462306037757,1.2068079868388089,1.041744454046534,1.041744454046534,37.701832185785975
simulation,pearson_clip_hvg_zscore,glm_residual,random_walk,5,200,TRUE,50,45,28,0.3143226081557868,0.6716045746654823,0.6716045746654823,0.5547916656446763,0.8183442606395855,0.8183442606395855,30.31182168281013
simulation,pearson_analytic,glm_residual,random_walk,5,200,TRUE,50,45,28,0.6033510717742292,0.8079022595927052,0.8079022595927052,1.0649381794141324,0.9844217895995563,0.9844217895995563,36.273194071653634
simulation,sctransform,glm_residual,random_walk,5,200,TRUE,50,45,27,0.4735191102760477,0.7462669846055175,0.7462669846055175,0.8357797024082666,0.9093197497365453,0.9093197497365453,35.30283580347765
simulation,rand_quantile,glm_residual,random_walk,5,200,TRUE,50,45,39,0.5079997037870163,0.8176032734966416,0.8176032734966416,0.8966392951006452,0.9962423896224573,0.9962423896224573,35.21496090558992
simulation,dino,latent_expr,random_walk,5,200,FALSE,50,45,43,0.6448778508107209,0.8835189022916927,0.8835189022916927,1.1382345644425202,1.0765600029111206,1.0765600029111206,42.477768701131986
simulation,normalisr_norm,latent_expr,random_walk,5,200,FALSE,50,45,29,0.4463595782614493,0.7394190129184889,0.7394190129184889,0.787842068863813,0.9009755565334338,0.9009755565334338,29.548722137939084
simulation,sanity_map,latent_expr,random_walk,5,200,FALSE,50,45,48,0.6476674662465145,0.8982099856516252,0.8982099856516252,1.1431583445142515,1.094460958627759,1.094460958627759,40.24226864278212
simulation,sanity_dists,latent_expr,random_walk,5,200,FALSE,50,45,34,0.691384061192318,0.8647774283314452,0.8647774283314452,1.2203198400509492,1.0537236819123634,1.0537236819123634,41.92087758198157
simulation,glmpca,count_model,random_walk,5,200,FALSE,50,45,66,0.5945073170632391,0.853218562336517,0.853218562336517,1.0493286073395987,1.0396393054752866,1.0396393054752866,42.316839771268526
simulation,newwave,count_model,random_walk,5,200,TRUE,50,45,32,0.5768073802909778,0.8243241752755024,0.8243241752755024,1.0180875284324735,1.004431749261338,1.004431749261338,42.88936865445209
simulation,raw_counts,negative_control,random_walk,5,200,FALSE,50,45,23,0.21933709035410923,0.4932217475268771,0.4932217475268771,0.3871385211810856,0.6009863564617426,0.6009863564617426,18.27401096977477
simulation,scaled_raw_counts,negative_control,random_walk,5,200,FALSE,50,45,30,0.2809291936527312,0.6086294473806213,0.6086294473806213,0.49585098631393243,0.7416096225494826,0.7416096225494826,26.435289998833003
simulation,logp1,delta_method,scDesign2,1,50,FALSE,50,11,11,0.8888783612308018,0.911486556477322,0.911486556477322,1.1907269038455333,1.1361198757733504,1.1361198757733504,9.258985200845666
simulation,logp1_hvg,delta_method,scDesign2,1,50,FALSE,50,11,10,0.7958870118296729,0.8405657963664083,0.8405657963664083,1.066157214238618,1.0477208921631433,1.0477208921631433,8.74524312896406
simulation,logp1_zscore,delta_method,scDesign2,1,50,FALSE,50,11,11,0.98129078570508,0.9778180874066988,0.9778180874066988,1.3145210750960858,1.2187986274716645,1.2187986274716645,10.03664552501762
simulation,logp1_hvg_zscore,delta_method,scDesign2,1,50,FALSE,50,11,9,0.7069770188105333,0.78441690139486,0.78441690139486,0.9470548428387601,0.9777342586504927,0.9777342586504927,8.75863284002819
simulation,logp_cpm,delta_method,scDesign2,1,50,FALSE,50,11,11,0.9345312706359368,0.9357975793018308,0.9357975793018308,1.2518827940533297,1.1664222823585333,1.1664222823585333,9.55461592670895
simulation,logp1_size_normed,delta_method,scDesign2,1,50,FALSE,50,11,10,0.8497937050845029,0.8685835386557776,0.8685835386557776,1.138369738196334,1.0826435288855865,1.0826435288855865,8.7522903453136
simulation,acosh,delta_method,scDesign2,1,50,TRUE,50,11,11,0.9048648113860636,0.9196396167964236,0.9196396167964236,1.212142090812733,1.146282235065526,1.146282235065526,9.334742776603242
simulation,logp_alpha,delta_method,scDesign2,1,50,TRUE,50,11,11,0.9189770444296586,0.928192083770162,0.928192083770162,1.2310466072136934,1.156942433668248,1.156942433668248,9.210359408033826
simulation,pearson,glm_residual,scDesign2,1,50,TRUE,50,11,11,0.9411638955012404,0.9355288383541144,0.9355288383541144,1.2607677497623384,1.166087310953892,1.166087310953892,9.286116983791402
simulation,pearson_clip,glm_residual,scDesign2,1,50,TRUE,50,11,11,0.9433352436713308,0.9368705311918204,0.9368705311918204,1.263676452231102,1.1677596602488634,1.1677596602488634,9.16384778012685
simulation,pearson_clip_hvg,glm_residual,scDesign2,1,50,TRUE,50,11,9,0.6220765843289707,0.7091505686237494,0.7091505686237494,0.8333236104287474,0.8839187481197486,0.8839187481197486,8.049330514446794
simulation,pearson_clip_zscore,glm_residual,scDesign2,1,50,TRUE,50,11,11,0.942994900290241,0.9450153899253152,0.9450153899253152,1.2632205338084188,1.177911796697537,1.177911796697537,9.285412262156449
simulation,pearson_clip_hvg_zscore,glm_residual,scDesign2,1,50,TRUE,50,11,9,0.6008458395857105,0.7199151834452124,0.7199151834452124,0.8048832522682983,0.8973362722365871,0.8973362722365871,7.964763918252291
simulation,pearson_analytic,glm_residual,scDesign2,1,50,TRUE,50,11,10,0.804976458790171,0.8408892304502847,0.8408892304502847,1.0783332886139192,1.0481240356747874,1.0481240356747874,8.420718816067653
simulation,sctransform,glm_residual,scDesign2,1,50,TRUE,50,11,10,0.7384751915037583,0.7923260526719518,0.7923260526719518,0.9892492794272071,0.9875925981976275,0.9875925981976275,8.251937984496124
simulation,rand_quantile,glm_residual,scDesign2,1,50,TRUE,50,11,7,0.569583194867847,0.657679787319083,0.657679787319083,0.7630043251006037,0.8197631363378104,0.8197631363378104,7.988372093023256
simulation,dino,latent_expr,scDesign2,1,50,FALSE,50,11,11,0.843415086794427,0.865081545402283,0.865081545402283,1.129825045538007,1.0782784791634092,1.0782784791634092,8.637420718816067
simulation,normalisr_norm,latent_expr,scDesign2,1,50,FALSE,50,11,16,0.2812431270871237,0.5004966204703238,0.5004966204703238,0.3767486897538867,0.6238426164740407,0.6238426164740407,7.625088090204369
simulation,sanity_map,latent_expr,scDesign2,1,50,FALSE,50,11,8,0.6136781613009172,0.7106382782682571,0.7106382782682571,0.8220732204029039,0.885773099656251,0.885773099656251,8.597603946441156
simulation,sanity_dists,latent_expr,scDesign2,1,50,FALSE,50,11,9,0.6447374496657832,0.7181100123375053,0.7181100123375053,0.8636797347285907,0.8950862217448233,0.8950862217448233,7.839323467230444
simulation,glmpca,count_model,scDesign2,1,50,FALSE,50,11,11,0.9605683284162344,0.9669642443596714,0.9669642443596714,1.286761610490094,1.205269885081969,1.205269885081969,9.220577871740662
simulation,newwave,count_model,scDesign2,1,50,TRUE,50,11,8,0.7290682942246188,0.7992192677363692,0.7992192677363692,0.9766479538009729,0.9961846268863795,0.9961846268863795,9.07047216349542
simulation,raw_counts,negative_control,scDesign2,1,50,FALSE,50,11,7,0.27421765317966185,0.43060967481363976,0.43060967481363976,0.3673374798980227,0.5367322280065326,0.5367322280065326,5.744186046511628
simulation,scaled_raw_counts,negative_control,scDesign2,1,50,FALSE,50,11,9,0.424435245195433,0.5597310055163489,0.5597310055163489,0.5685665074518014,0.6976751504831972,0.6976751504831972,6.905919661733615
simulation,logp1,delta_method,scDesign2,2,50,FALSE,50,11,11,0.927263907305426,0.9315896384187132,0.9315896384187132,1.2272640121933756,1.1540377371714337,1.1540377371714337,9.3569415081043
simulation,logp1_hvg,delta_method,scDesign2,2,50,FALSE,50,11,10,0.778471073202975,0.8330936799430557,0.8330936799430557,1.0303318452800256,1.032022583339624,1.032022583339624,8.705426356589147
simulation,logp1_zscore,delta_method,scDesign2,2,50,FALSE,50,11,11,0.9747313196421729,0.9724568611039772,0.9724568611039772,1.2900886799647322,1.204663372373041,1.204663372373041,10.278717406624382
simulation,logp1_hvg_zscore,delta_method,scDesign2,2,50,FALSE,50,11,10,0.7492712241531929,0.8174059797004474,0.8174059797004474,0.9916848930823351,1.0125889214108226,1.0125889214108226,8.629316420014094
simulation,logp_cpm,delta_method,scDesign2,2,50,FALSE,50,11,11,0.9050406513653688,0.910523133188757,0.910523133188757,1.1978508084289252,1.1279409011579338,1.1279409011579338,9.339675828047922
simulation,logp1_size_normed,delta_method,scDesign2,2,50,FALSE,50,11,10,0.8538211754027908,0.8635219946556087,0.8635219946556087,1.1300601621231259,1.0697166731068954,1.0697166731068954,8.951726568005638
simulation,acosh,delta_method,scDesign2,2,50,TRUE,50,11,11,0.9182038867528182,0.922940940627984,0.922940940627984,1.2152727796150915,1.1433238743113503,1.1433238743113503,9.39323467230444
simulation,logp_alpha,delta_method,scDesign2,2,50,TRUE,50,11,11,0.9311586965081938,0.9316358466803852,0.9316358466803852,1.2324188926820667,1.1540949791968271,1.1540949791968271,9.318181818181818
simulation,pearson,glm_residual,scDesign2,2,50,TRUE,50,11,11,0.928522551931906,0.9273146126823882,0.9273146126823882,1.2289298693911481,1.148741906449795,1.148741906449795,9.072586328400282
simulation,pearson_clip,glm_residual,scDesign2,2,50,TRUE,50,11,11,0.9246493724414158,0.925186197644771,0.925186197644771,1.2238035900611812,1.1461052613300158,1.1461052613300158,9.167019027484145
simulation,pearson_clip_hvg,glm_residual,scDesign2,2,50,TRUE,50,11,9,0.6290357639988179,0.727700851925959,0.727700851925959,0.832549341623444,0.9014637023226566,0.9014637023226566,7.479915433403805
simulation,pearson_clip_zscore,glm_residual,scDesign2,2,50,TRUE,50,11,11,0.9407871172348572,0.946511204963903,0.946511204963903,1.2451624214218289,1.172522325428655,1.172522325428655,9.597603946441156
simulation,pearson_clip_hvg_zscore,glm_residual,scDesign2,2,50,TRUE,50,11,9,0.707591675605896,0.7764299328455919,0.7764299328455919,0.9365206517336037,0.9618284766393728,0.9618284766393728,7.780831571529246
simulation,pearson_analytic,glm_residual,scDesign2,2,50,TRUE,50,11,10,0.8152030729469762,0.8396453732952621,0.8396453732952621,1.0789478444864526,1.040138712007237,1.040138712007237,8.53875968992248
simulation,sctransform,glm_residual,scDesign2,2,50,TRUE,50,11,9,0.6929269381488773,0.7592552855963635,0.7592552855963635,0.9171113936060411,0.9405528095099486,0.9405528095099486,8.114869626497534
simulation,rand_quantile,glm_residual,scDesign2,2,50,TRUE,50,11,8,0.6481243898928613,0.7278500349065617,0.7278500349065617,0.8578137603260535,0.9016485077157818,0.9016485077157818,8.067653276955603
simulation,dino,latent_expr,scDesign2,2,50,FALSE,50,11,10,0.7833252526212432,0.8135056801591318,0.8135056801591318,1.0367565099971956,1.007757295262006,1.007757295262006,8.775898520084567
simulation,normalisr_norm,latent_expr,scDesign2,2,50,FALSE,50,11,12,0.28706982243874474,0.4974514845420255,0.4974514845420255,0.3799462691151294,0.6162346186545109,0.6162346186545109,7.642353770260747
simulation,sanity_map,latent_expr,scDesign2,2,50,FALSE,50,11,10,0.7094068327823677,0.7791276471616926,0.7791276471616926,0.9389230714348425,0.9651703602289888,0.9651703602289888,8.552854122621564
simulation,sanity_dists,latent_expr,scDesign2,2,50,FALSE,50,11,9,0.643014257781255,0.720705266581947,0.720705266581947,0.851050333874621,0.8927976876444591,0.8927976876444591,8.050739957716702
simulation,glmpca,count_model,scDesign2,2,50,FALSE,50,11,11,0.9718957725675942,0.9755826435418228,0.9755826435418228,1.2863357409663587,1.2085355396264086,1.2085355396264086,9.271670190274842
simulation,newwave,count_model,scDesign2,2,50,TRUE,50,11,8,0.771409860812188,0.8408854140627099,0.8408854140627099,1.020986100469522,1.0416748538686844,1.0416748538686844,8.992952783650457
simulation,raw_counts,negative_control,scDesign2,2,50,FALSE,50,11,6,0.2271819339980189,0.3778784687931452,0.3778784687931452,0.30068269628489164,0.46810955711364816,0.46810955711364816,5.897463002114165
simulation,scaled_raw_counts,negative_control,scDesign2,2,50,FALSE,50,11,9,0.4151830721136742,0.5556494940821083,0.5556494940821083,0.5495083318380096,0.6883293441299049,0.6883293441299049,6.877026074700494
simulation,logp1,delta_method,scDesign2,3,50,FALSE,50,11,11,0.8966373767977852,0.9085425315263416,0.9085425315263416,1.2157076349417701,1.1487637298988986,1.1487637298988986,9.239605355884423
simulation,logp1_hvg,delta_method,scDesign2,3,50,FALSE,50,11,10,0.7570272618399172,0.8209949088776098,0.8209949088776098,1.0264169728956174,1.0380682698098929,1.0380682698098929,8.73784355179704
simulation,logp1_zscore,delta_method,scDesign2,3,50,FALSE,50,11,11,0.9763674101116608,0.9738004079662218,0.9738004079662218,1.3238097649020517,1.2312759722464488,1.2312759722464488,10.078576462297391
simulation,logp1_hvg_zscore,delta_method,scDesign2,3,50,FALSE,50,11,10,0.7598769817427776,0.7957461092976617,0.7957461092976617,1.030280771498042,1.006143616670977,1.006143616670977,8.663495419309372
simulation,logp_cpm,delta_method,scDesign2,3,50,FALSE,50,11,10,0.8386863004749036,0.8586775221387756,0.8586775221387756,1.1371345486954345,1.0857142719068014,1.0857142719068014,9.026427061310782
simulation,logp1_size_normed,delta_method,scDesign2,3,50,FALSE,50,11,10,0.8545014009183693,0.8620031435817435,0.8620031435817435,1.158577485220295,1.089919197004405,1.089919197004405,8.422128259337562
simulation,acosh,delta_method,scDesign2,3,50,TRUE,50,11,11,0.903761652194592,0.91053566604055,0.91053566604055,1.2253670984188085,1.151283854779443,1.151283854779443,9.240662438336855
simulation,logp_alpha,delta_method,scDesign2,3,50,TRUE,50,11,10,0.817761673374798,0.8556099705270689,0.8556099705270689,1.1087638499244812,1.0818356510290297,1.0818356510290297,9.300211416490486
simulation,pearson,glm_residual,scDesign2,3,50,TRUE,50,11,10,0.9115991725359548,0.9071546149793072,0.9071546149793072,1.2359936165236356,1.1470088443167332,1.1470088443167332,8.871740662438336
simulation,pearson_clip,glm_residual,scDesign2,3,50,TRUE,50,11,10,0.9144955719242892,0.9064413670875002,0.9064413670875002,1.2399207056026278,1.1461070116780805,1.1461070116780805,8.860112755461593
simulation,pearson_clip_hvg,glm_residual,scDesign2,3,50,TRUE,50,11,8,0.6170200037983291,0.6935885442671528,0.6935885442671528,0.8365878435810502,0.8769753043799919,0.8769753043799919,7.413671599718112
simulation,pearson_clip_zscore,glm_residual,scDesign2,3,50,TRUE,50,11,11,0.9278187463417236,0.9303622092377272,0.9303622092377272,1.2579849590902321,1.176352591711249,1.176352591711249,9.34954193093728
simulation,pearson_clip_hvg_zscore,glm_residual,scDesign2,3,50,TRUE,50,11,8,0.6835027013221817,0.7497005510718738,0.7497005510718738,0.9267285460129763,0.9479234834606263,0.9479234834606263,7.504933051444679
simulation,pearson_analytic,glm_residual,scDesign2,3,50,TRUE,50,11,9,0.8018889261194614,0.8237167875469016,0.8237167875469016,1.0872427528509585,1.0415098208479219,1.0415098208479219,8.257928118393234
simulation,sctransform,glm_residual,scDesign2,3,50,TRUE,50,11,9,0.7166506451902591,0.7788667352267754,0.7788667352267754,0.9716722540111441,0.984801288664104,0.984801288664104,8.094080338266386
simulation,rand_quantile,glm_residual,scDesign2,3,50,TRUE,50,11,7,0.5825072729268613,0.6497892223136243,0.6497892223136243,0.789793686312056,0.8215953186242901,0.8215953186242901,8.028893587033123
simulation,dino,latent_expr,scDesign2,3,50,FALSE,50,11,10,0.7259472839093024,0.7749481670209237,0.7749481670209237,0.9842771207750077,0.9798466400133083,0.9798466400133083,8.7984496124031
simulation,normalisr_norm,latent_expr,scDesign2,3,50,FALSE,50,11,13,0.2801368748468297,0.49256642908955,0.49256642908955,0.3798241590109666,0.6228023770701011,0.6228023770701011,7.515151515151516
simulation,sanity_map,latent_expr,scDesign2,3,50,FALSE,50,11,10,0.7306544244668775,0.8070235608277109,0.8070235608277109,0.9906593069995271,1.0204028580756133,1.0204028580756133,8.808668076109937
simulation,sanity_dists,latent_expr,scDesign2,3,50,FALSE,50,11,8,0.6095111735497079,0.683964150459481,0.683964150459481,0.8264069806157655,0.864806193804681,0.864806193804681,8.077519379844961
simulation,glmpca,count_model,scDesign2,3,50,FALSE,50,11,11,0.956981405033482,0.9594280357598096,0.9594280357598096,1.2975252099700114,1.2131035044417817,1.2131035044417817,9.531712473572938
simulation,newwave,count_model,scDesign2,3,50,TRUE,50,11,10,0.8243267530204113,0.8909263282931074,0.8909263282931074,1.1176651266899853,1.1264897530286364,1.1264897530286364,8.94890768146582
simulation,raw_counts,negative_control,scDesign2,3,50,FALSE,50,11,7,0.23675685507056435,0.4014254629957336,0.4014254629957336,0.321007269808472,0.5075634834317069,0.5075634834317069,5.810077519379845
simulation,scaled_raw_counts,negative_control,scDesign2,3,50,FALSE,50,11,9,0.37662835827627966,0.5454804099065368,0.5454804099065368,0.5106523356490849,0.6897069631052769,0.6897069631052769,6.960887949260043
simulation,logp1,delta_method,scDesign2,4,50,FALSE,50,11,11,0.9092545862922818,0.9143892377277266,0.9143892377277266,1.201035827334999,1.132842133605147,1.132842133605147,9.145172656800565
simulation,logp1_hvg,delta_method,scDesign2,4,50,FALSE,50,11,10,0.7981779895927889,0.8253659083661019,0.8253659083661019,1.054314574315498,1.0225506141803677,1.0225506141803677,8.925299506694856
simulation,logp1_zscore,delta_method,scDesign2,4,50,FALSE,50,11,11,0.970660510217805,0.9700261772214636,0.9700261772214636,1.2821470097881973,1.2017710608527716,1.2017710608527716,10.311134601832276
simulation,logp1_hvg_zscore,delta_method,scDesign2,4,50,FALSE,50,11,10,0.795430888542658,0.8222663898633055,0.8222663898633055,1.0506859241747593,1.0187106027180914,1.0187106027180914,8.703664552501762
simulation,logp_cpm,delta_method,scDesign2,4,50,FALSE,50,11,11,0.9035959909433532,0.913369819396776,0.913369819396776,1.1935613797502278,1.1315791703183742,1.1315791703183742,9.304439746300211
simulation,logp1_size_normed,delta_method,scDesign2,4,50,FALSE,50,11,10,0.8733660747075899,0.8746371850899364,0.8746371850899364,1.1536306353758279,1.0835930848769646,1.0835930848769646,8.732558139534884
simulation,acosh,delta_method,scDesign2,4,50,TRUE,50,11,11,0.9061690973023304,0.9141644650319176,0.9141644650319176,1.1969602000270405,1.1325636614077605,1.1325636614077605,9.181465821000703
simulation,logp_alpha,delta_method,scDesign2,4,50,TRUE,50,11,11,0.9034353038860488,0.9081096445903226,0.9081096445903226,1.1933491279609916,1.1250623092213574,1.1250623092213574,9.132840028188866
simulation,pearson,glm_residual,scDesign2,4,50,TRUE,50,11,11,0.9046134149757644,0.9100968790514604,0.9100968790514604,1.1949052967707625,1.1275243055288853,1.1275243055288853,9.061663143058492
simulation,pearson_clip,glm_residual,scDesign2,4,50,TRUE,50,11,11,0.9288988949819436,0.9298201082225854,0.9298201082225854,1.2269840258870905,1.1519595286197915,1.1519595286197915,9.1430584918957
simulation,pearson_clip_hvg,glm_residual,scDesign2,4,50,TRUE,50,11,8,0.6120590325522068,0.6936752025455978,0.6936752025455978,0.808469748320739,0.8593982344253364,0.8593982344253364,7.439041578576462
simulation,pearson_clip_zscore,glm_residual,scDesign2,4,50,TRUE,50,11,11,0.9349109419881776,0.9413061843141444,0.9413061843141444,1.2349253483274352,1.1661896949531654,1.1661896949531654,9.597603946441156
simulation,pearson_clip_hvg_zscore,glm_residual,scDesign2,4,50,TRUE,50,11,9,0.7056948390805827,0.7769664802278201,0.7769664802278201,0.9321534338994635,0.9625882817564965,0.9625882817564965,8.13953488372093
simulation,pearson_analytic,glm_residual,scDesign2,4,50,TRUE,50,11,10,0.8378684489651662,0.8573426601365275,0.8573426601365275,1.10674176514661,1.0621667975372386,1.0621667975372386,8.324524312896406
simulation,sctransform,glm_residual,scDesign2,4,50,TRUE,50,11,9,0.678431078567585,0.7426439524291079,0.7426439524291079,0.8961406893308421,0.9200659028636329,0.9200659028636329,8.023608174770965
simulation,rand_quantile,glm_residual,scDesign2,4,50,TRUE,50,11,8,0.654702811820556,0.7203045297290686,0.7203045297290686,0.8647979840936286,0.892389462425742,0.892389462425742,8.115574348132487
